Mes.Base,Ano.Exec,Veiculo,CO.Cliente,CO.Fabrica,rota,cod_rota,Qtd.Transp,Vlr.Frete,km_api,custo/km,custo/unid,qtd_max_veiculo,num_viagens,qtd_max_transp,taxa_ocupacao
10,2023,P12,2338,3423909,ITU - SAO CARLOS,3423909-2338,120300,62018.48,164.406,4.963520988157047,0.5182795614035088,1800.0,76.0,136800.0,0.8793859649122807
10,2023,P12,2338,3424402,JACAREI - SAO CARLOS,3424402-2338,114900,88750.87000000001,278.657,4.42354210453074,0.7743727623456791,1800.0,72.0,129600.0,0.8865740740740741
10,2023,P12,2339,3403208,ARARAQUARA - TAUBATE,3403208-2339,124500,0.0,374.642,0.0,0.0,1800.0,80.0,144000.0,0.8645833333333334
10,2023,P12,2339,3423909,ITU - TAUBATE,3423909-2339,133500,1117.94,230.919,0.057634103403399126,0.00739378306878307,1800.0,84.0,151200.0,0.8829365079365079
10,2023,P12,2340,3403208,ARARAQUARA - TAUBATE,3403208-2340,138300,136380.84,377.221,4.203964574958002,0.9942970930232558,1800.0,86.0,154800.0,0.8934108527131783
10,2023,P12,2340,3423909,ITU - TAUBATE,3423909-2340,213000,137180.15,233.498,4.417295648134547,0.647592798663325,1800.0,133.0,239400.0,0.8897243107769424
10,2023,P12,2341,3403208,ARARAQUARA - CACAPAVA,3403208-2341,96000,96334.81999999999,359.068,4.471521643068537,1.0069242962962963,1800.0,60.0,108000.0,0.8888888888888888
10,2023,P12,2341,3423909,ITU - CACAPAVA,3423909-2341,116100,74762.1,215.345,4.821855627017112,0.6479891666666666,1800.0,72.0,129600.0,0.8958333333333334
10,2023,P12,2342,3403208,ARARAQUARA - CACAPAVA,3403208-2342,127800,126054.53,353.273,4.460237903830748,0.9910700555555556,1800.0,80.0,144000.0,0.8875
10,2023,P12,2342,3423909,ITU - CACAPAVA,3423909-2342,104700,66303.95,209.55,4.794107864616096,0.6374640572390573,1800.0,66.0,118800.0,0.8813131313131313
10,2023,P12,2343,3403208,ARARAQUARA - PINDAMONHANGABA,3403208-2343,126300,124830.75,383.387,4.121517098778433,0.9866666666666666,1800.0,79.0,142200.0,0.8881856540084389
10,2023,P12,2343,3423909,ITU - PINDAMONHANGABA,3423909-2343,263700,171438.11000000002,239.664,4.335314642519729,0.6540114814814815,1800.0,165.0,297000.0,0.8878787878787879
10,2023,P12,2344,3403208,ARARAQUARA - SOROCABA,3403208-2344,145200,96885.24,241.893,4.401421153290782,0.6715618070818071,1800.0,91.0,163800.0,0.8864468864468864
10,2023,P12,2344,3424402,JACAREI - SOROCABA,3424402-2344,117300,61925.170000000006,178.023,4.700665765780948,0.5303284234234235,1800.0,74.0,133200.0,0.8806306306306306
10,2023,P12,2345,3403208,ARARAQUARA - SOROCABA,3403208-2345,104400,72136.96,244.434,4.471490228136195,0.6947791919191919,1800.0,66.0,118800.0,0.8787878787878788
10,2023,P12,2345,3424402,JACAREI - SOROCABA,3424402-2345,135900,70438.88,180.564,4.644104557044013,0.5179597619047619,1800.0,84.0,151200.0,0.8988095238095238
10,2023,P12,2346,3403208,ARARAQUARA - SOROCABA,3403208-2346,128700,1074.21,238.55800000000002,0.054913781768875965,0.008733414634146341,1800.0,82.0,147600.0,0.8719512195121951
10,2023,P12,2346,3424402,JACAREI - SOROCABA,3424402-2346,123900,837.94,174.688,0.062295851245292536,0.007254891774891775,1800.0,77.0,138600.0,0.8939393939393939
10,2023,P12,2347,3403208,ARARAQUARA - RIBEIRAO PRETO,3403208-2347,142200,38460.54,85.682,4.987504182130825,0.26974918518518515,1800.0,90.0,162000.0,0.8777777777777778
10,2023,P12,2347,3423909,ITU - RIBEIRAO PRETO,3423909-2347,108000,80020.11,263.19,4.537900376154109,0.7457308457711442,1800.0,67.0,120600.0,0.8955223880597015
10,2023,P12,2347,3424402,JACAREI - RIBEIRAO PRETO,3424402-2347,122400,119532.56999999999,357.812,4.395595937766789,0.9836172368421052,1800.0,76.0,136800.0,0.8947368421052632
10,2023,P12,2348,3403208,ARARAQUARA - RIBEIRAO PRETO,3403208-2348,123300,38964.85,96.021,5.202501108865342,0.3166064102564103,1800.0,78.0,140400.0,0.8782051282051282
10,2023,P12,2348,3423909,ITU - RIBEIRAO PRETO,3423909-2348,119100,90464.58,273.529,4.469340816967577,0.7608628378378379,1800.0,74.0,133200.0,0.8941441441441441
10,2023,P12,2348,3424402,JACAREI - RIBEIRAO PRETO,3424402-2348,116100,120401.07,368.151,4.480035979876185,1.0419015981735158,1800.0,73.0,131400.0,0.8835616438356164
10,2023,P12,2349,3403208,ARARAQUARA - RIBEIRAO PRETO,3403208-2349,149400,0.0,90.218,0.0,0.0,1800.0,92.0,165600.0,0.9021739130434783
10,2023,P12,2349,3423909,ITU - RIBEIRAO PRETO,3423909-2349,111300,0.0,267.641,0.0,0.0,1800.0,69.0,124200.0,0.8961352657004831
10,2023,P12,2349,3424402,JACAREI - RIBEIRAO PRETO,3424402-2349,119700,0.0,362.263,0.0,0.0,1800.0,74.0,133200.0,0.8986486486486487
10,2023,P12,2350,3403208,ARARAQUARA - BAURU,3403208-2350,120300,48352.4,124.48100000000001,5.110946967598945,0.4008522807017544,1800.0,76.0,136800.0,0.8793859649122807
10,2023,P12,2350,3423909,ITU - BAURU,3423909-2350,117600,89574.53,251.819,4.806891543615143,0.765074024024024,1800.0,74.0,133200.0,0.8828828828828829
10,2023,P12,2350,3424402,JACAREI - BAURU,3424402-2350,118200,127087.98999999999,401.828,4.33252876818692,1.079707305936073,1800.0,73.0,131400.0,0.8995433789954338
10,2023,P12,2351,3403208,ARARAQUARA - BAURU,3403208-2351,114300,0.0,124.483,0.0,0.0,1800.0,72.0,129600.0,0.8819444444444444
10,2023,P12,2351,3423909,ITU - BAURU,3423909-2351,118200,0.0,250.23300000000003,0.0,0.0,1800.0,74.0,133200.0,0.8873873873873874
10,2023,P12,2351,3424402,JACAREI - BAURU,3424402-2351,113100,0.0,403.211,0.0,0.0,1800.0,72.0,129600.0,0.8726851851851852
10,2023,P24,2301,3403208,ARARAQUARA - VALINHOS,3403208-2301,30600,0.0,193.55,0.0,0.0,3600.0,9.0,32400.0,0.9444444444444444
10,2023,P24,2301,3424402,JACAREI - VALINHOS,3424402-2301,64800,12882.06,145.62,4.021069783121699,0.2060474494949495,3600.0,22.0,79200.0,0.8181818181818182
10,2023,P24,2302,3403208,ARARAQUARA - CAMPINAS,3403208-2302,32400,0.0,182.669,0.0,0.0,3600.0,11.0,39600.0,0.8181818181818182
10,2023,P24,2302,3424402,JACAREI - CAMPINAS,3424402-2302,61200,7580.15,141.311,2.6820806589720543,0.12630729166666665,3600.0,20.0,72000.0,0.85
10,2023,P24,2303,3403208,ARARAQUARA - CAMPINAS,3403208-2303,31800,0.0,187.278,0.0,0.0,3600.0,10.0,36000.0,0.8833333333333333
10,2023,P24,2303,3424402,JACAREI - CAMPINAS,3424402-2303,58200,8890.26,141.46,3.3077083348835825,0.1532996783625731,3600.0,19.0,68400.0,0.8508771929824561
10,2023,P24,2304,3403208,ARARAQUARA - CAMPINAS,3403208-2304,36600,12255.289999999999,178.496,5.721552116947532,0.34287615740740734,3600.0,12.0,43200.0,0.8472222222222222
10,2023,P24,2304,3424402,JACAREI - CAMPINAS,3424402-2304,39600,11833.01,146.051,6.232285560944728,0.3039779273504274,3600.0,13.0,46800.0,0.8461538461538461
10,2023,P24,2305,3403208,ARARAQUARA - CAMPINAS,3403208-2305,31200,11368.18,180.193,6.308891022403755,0.37087583333333335,3600.0,10.0,36000.0,0.8666666666666667
10,2023,P24,2305,3423909,ITU - CAMPINAS,3423909-2305,2400,441.58,71.375,6.186760070052539,0.18399166666666666,2400.0,1.0,2400.0,1.0
10,2023,P24,2305,3424402,JACAREI - CAMPINAS,3424402-2305,48000,13493.17,147.748,6.0883711905857725,0.28811825925925927,3600.0,15.0,54000.0,0.8888888888888888
10,2023,P24,2306,3403208,ARARAQUARA - VALINHOS,3403208-2306,18600,7780.62,194.211,6.677119215698389,0.42183796296296294,3600.0,6.0,21600.0,0.8611111111111112
10,2023,P24,2306,3424402,JACAREI - VALINHOS,3424402-2306,25200,7404.14,138.681,5.932191303943743,0.2997104938271605,3600.0,9.0,32400.0,0.7777777777777778
10,2023,P24,2307,3403208,ARARAQUARA - CAMPINAS,3403208-2307,28200,0.0,183.626,0.0,0.0,3600.0,10.0,36000.0,0.7833333333333333
10,2023,P24,2307,3424402,JACAREI - CAMPINAS,3424402-2307,58800,12088.56,146.178,4.134876657226122,0.20980316666666665,3600.0,20.0,72000.0,0.8166666666666667
10,2023,P24,2308,3403208,ARARAQUARA - CAMPINAS,3403208-2308,6000,2220.67,195.864,5.668908017808276,0.38449930555555556,3600.0,2.0,7200.0,0.8333333333333334
10,2023,P24,2308,3423909,ITU - CAMPINAS,3423909-2308,7200,1394.4,72.623,6.400176252702312,0.19366666666666668,2400.0,3.0,7200.0,1.0
10,2023,P24,2308,3424402,JACAREI - CAMPINAS,3424402-2308,23400,6698.26,137.757,6.077966999862076,0.2922138888888889,3600.0,8.0,28800.0,0.8125
10,2023,P24,2309,3403208,ARARAQUARA - AMERICANA,3403208-2309,18600,5784.31,150.529,6.404424839510438,0.3160530555555556,3600.0,6.0,21600.0,0.8611111111111112
10,2023,P24,2309,3423909,ITU - AMERICANA,3423909-2309,7800,1683.4700000000003,85.088,6.5950153566503715,0.21574333333333337,3000.0,3.0,9000.0,0.8666666666666667
10,2023,P24,2309,3424402,JACAREI - AMERICANA,3424402-2309,103200,36231.58,175.727,5.890887569923803,0.35759338095238097,3600.0,35.0,126000.0,0.819047619047619
10,2023,P24,2310,3403208,ARARAQUARA - SAO PAULO,3403208-2310,30600,15967.7,269.701,5.920519389991138,0.540464888888889,3600.0,10.0,36000.0,0.85
10,2023,P24,2310,3423909,ITU - SAO PAULO,3423909-2310,48000,9378.41,101.813,6.14093812512482,0.20019492592592592,3600.0,15.0,54000.0,0.8888888888888888
10,2023,P24,2310,3424402,JACAREI - SAO PAULO,3424402-2310,4800,1032.88,86.725,5.954914961083887,0.21518333333333337,2400.0,2.0,4800.0,1.0
